customerID,customer_fname,customer_lname,customer_email,customer_city,customer_state,customer_country,customer_zip,market,region
11323,Mary,Moore,XXXXXXXXX,Hanford,CA,EE. UU.,93230.0,LATAM,
11324,Martha,Burnett,XXXXXXXXX,Dallas,TX,EE. UU.,75220.0,USCA,
11325,Mary,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
11326,Keith,Lowe,XXXXXXXXX,Los Angeles,CA,EE. UU.,90023.0,Pacific Asia,
11327,Mary,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
11328,Patricia,Johns,XXXXXXXXX,Los Angeles,CA,EE. UU.,90033.0,Africa,
11329,Hannah,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
11330,Arthur,Johnson,XXXXXXXXX,Philadelphia,PA,EE. UU.,19143.0,Africa,
11331,Mary,Macdonald,XXXXXXXXX,Ypsilanti,MI,EE. UU.,48197.0,Europe,
11332,Denise,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
11333,Mary,Jones,XXXXXXXXX,San Jose,CA,EE. UU.,95123.0,Europe,
11334,Benjamin,Carroll,XXXXXXXXX,Quincy,MA,EE. UU.,2169.0,USCA,
11335,Mary,Smith,XXXXXXXXX,Tempe,AZ,EE. UU.,85281.0,USCA,
11336,Lauren,Thompson,XXXXXXXXX,Charlotte,NC,EE. UU.,28205.0,LATAM,
11337,Mary,Howell,XXXXXXXXX,Danbury,CT,EE. UU.,6810.0,USCA,
11338,Paul,Smith,XXXXXXXXX,Sheboygan,WI,EE. UU.,53081.0,USCA,
11339,Mary,King,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
11340,Michael,Reed,XXXXXXXXX,Kailua,HI,EE. UU.,96734.0,Europe,
11341,Mary,Meyer,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
11342,Steven,Booker,XXXXXXXXX,Salem,OR,EE. UU.,97303.0,Europe,
11343,Julie,Smith,XXXXXXXXX,Orange Park,FL,EE. UU.,32073.0,Europe,
11344,Mary,Sparks,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
11345,John,Mathis,XXXXXXXXX,Fargo,ND,EE. UU.,58103.0,Africa,
11346,Steven,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
11347,Ruth,Jones,XXXXXXXXX,San Jose,CA,EE. UU.,95123.0,LATAM,
11348,Beverly,Roberts,XXXXXXXXX,Granite City,IL,EE. UU.,62040.0,Europe,
11349,Mary,Fisher,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,USCA,
11350,Brittany,Lynch,XXXXXXXXX,Dearborn,MI,EE. UU.,48126.0,Pacific Asia,
11351,Mary,Smith,XXXXXXXXX,Tempe,AZ,EE. UU.,85283.0,LATAM,
11352,Doris,Peterson,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
11353,Mary,Silva,XXXXXXXXX,Temecula,CA,EE. UU.,92592.0,Pacific Asia,
11354,Lauren,Hartman,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
11355,Mary,Smith,XXXXXXXXX,Lenoir,NC,EE. UU.,28645.0,Europe,
11356,Sean,Hoffman,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
11357,Mary,Smith,XXXXXXXXX,Bronx,NY,EE. UU.,10467.0,Pacific Asia,
11358,Shirley,Harvey,XXXXXXXXX,Salt Lake City,UT,EE. UU.,84118.0,LATAM,
11359,Mary,Solis,XXXXXXXXX,San Pablo,CA,EE. UU.,94806.0,LATAM,
11360,Jesse,Smith,XXXXXXXXX,Washington,DC,EE. UU.,20019.0,LATAM,
11361,Mary,Kennedy,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
11362,Michael,Harmon,XXXXXXXXX,Bakersfield,CA,EE. UU.,93307.0,Pacific Asia,
11363,Frank,Paul,XXXXXXXXX,Garland,TX,EE. UU.,75040.0,LATAM,
11364,Jacqueline,Smith,XXXXXXXXX,Tucson,AZ,EE. UU.,85746.0,Europe,
11365,Mary,Wang,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
11366,Catherine,Weiss,XXXXXXXXX,Los Angeles,CA,EE. UU.,90007.0,Europe,
11367,Mary,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
11368,Daniel,Johnson,XXXXXXXXX,Huntington Station,NY,EE. UU.,11746.0,Pacific Asia,
11369,Mary,Rodriguez,XXXXXXXXX,Irwin,PA,EE. UU.,15642.0,LATAM,
11370,James,Ray,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
11371,Sarah,Smith,XXXXXXXXX,Van Nuys,CA,EE. UU.,91405.0,Europe,
11372,Mary,Clark,XXXXXXXXX,Bakersfield,CA,EE. UU.,93304.0,Pacific Asia,
11373,William,Cohen,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
11374,Stephen,Smith,XXXXXXXXX,Houston,TX,EE. UU.,77036.0,Pacific Asia,
11375,Mary,Mcdonald,XXXXXXXXX,Sacramento,CA,EE. UU.,95828.0,Europe,
11376,Charles,Mason,XXXXXXXXX,Houston,TX,EE. UU.,77093.0,Europe,
11377,Brandon,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
11378,Mary,Foster,XXXXXXXXX,Anaheim,CA,EE. UU.,92804.0,Africa,
11379,Kathleen,Glover,XXXXXXXXX,Memphis,TN,EE. UU.,38128.0,Europe,
11380,Jane,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,USCA,
11381,Mary,Gonzalez,XXXXXXXXX,Bronx,NY,EE. UU.,10469.0,Pacific Asia,
11382,Richard,Gordon,XXXXXXXXX,Huntington Beach,CA,EE. UU.,92647.0,Pacific Asia,
11383,Elizabeth,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,USCA,
11384,Marie,Jackson,XXXXXXXXX,Vacaville,CA,EE. UU.,95687.0,Europe,
11385,Mary,Stewart,XXXXXXXXX,Wheeling,WV,EE. UU.,26003.0,LATAM,
11386,Edward,Barnett,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
11387,Larry,Smith,XXXXXXXXX,San Antonio,TX,EE. UU.,78228.0,Europe,
11388,Mary,Rangel,XXXXXXXXX,Lancaster,CA,EE. UU.,93535.0,Europe,
11389,Eugene,Smith,XXXXXXXXX,Saint Louis,MO,EE. UU.,63129.0,USCA,
11390,Mary,Williams,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
11391,Richard,Holland,XXXXXXXXX,Philadelphia,PA,EE. UU.,19139.0,Europe,
11392,Mary,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
11393,Steven,Wong,XXXXXXXXX,Bronx,NY,EE. UU.,10452.0,Europe,
11394,Vincent,Smith,XXXXXXXXX,Cupertino,CA,EE. UU.,95014.0,Europe,
11395,Mary,Schmidt,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
11396,Elizabeth,Smith,XXXXXXXXX,Hamilton,OH,EE. UU.,45013.0,Pacific Asia,
11397,Mary,Mercer,XXXXXXXXX,Tallahassee,FL,EE. UU.,32308.0,Europe,
11398,Brian,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Africa,
11399,Mary,Martinez,XXXXXXXXX,Redmond,WA,EE. UU.,98052.0,LATAM,
11400,Frances,Holmes,XXXXXXXXX,Fort Worth,TX,EE. UU.,76116.0,USCA,
11401,Mary,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
11402,Angela,Wilkinson,XXXXXXXXX,Newark,DE,EE. UU.,19711.0,LATAM,
11403,Mary,Smith,XXXXXXXXX,Elmhurst,IL,EE. UU.,60126.0,Pacific Asia,
11404,Helen,Cook,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
11405,Mary,Smith,XXXXXXXXX,Brooklyn,NY,EE. UU.,11218.0,LATAM,
11406,James,Perry,XXXXXXXXX,Albuquerque,NM,EE. UU.,87111.0,Pacific Asia,
11407,Steven,Powers,XXXXXXXXX,Marion,OH,EE. UU.,43302.0,Pacific Asia,
11408,Vincent,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
11409,Mary,Hill,XXXXXXXXX,Stone Mountain,GA,EE. UU.,30083.0,LATAM,
11410,Catherine,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
11411,Kyle,Garcia,XXXXXXXXX,Glendale,AZ,EE. UU.,85308.0,LATAM,
11412,Mary,Harris,XXXXXXXXX,Santa Ana,CA,EE. UU.,92701.0,Africa,
11413,Amanda,Sanders,XXXXXXXXX,Norcross,GA,EE. UU.,30093.0,Pacific Asia,
11414,Mary,Maxwell,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
11415,George,Smith,XXXXXXXXX,Oxnard,CA,EE. UU.,93030.0,Pacific Asia,
11416,Mary,Olson,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
11417,Kenneth,Whitney,XXXXXXXXX,Chicago,IL,EE. UU.,60649.0,Pacific Asia,
11418,Mary,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
11419,Jessica,Chaney,XXXXXXXXX,York,PA,EE. UU.,17402.0,Europe,
11420,Pamela,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
11421,Tiffany,Brown,XXXXXXXXX,New Orleans,LA,EE. UU.,70122.0,Europe,
11422,Mary,Jones,XXXXXXXXX,Moreno Valley,CA,EE. UU.,92557.0,Pacific Asia,
11423,Gary,Blair,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
11424,Janet,Smith,XXXXXXXXX,Mayaguez,PR,Puerto Rico,680.0,LATAM,
11425,Kathy,Norman,XXXXXXXXX,Detroit,MI,EE. UU.,48238.0,LATAM,
11426,Mary,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
11427,Deborah,Martin,XXXXXXXXX,Huntington Park,CA,EE. UU.,90255.0,Europe,
11428,Raymond,Santana,XXXXXXXXX,Fort Worth,TX,EE. UU.,76106.0,Europe,
11429,Janice,Smith,XXXXXXXXX,Honolulu,HI,EE. UU.,96816.0,Africa,
11430,Mary,Miller,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Africa,
11431,Willie,Sanders,XXXXXXXXX,Sacramento,CA,EE. UU.,95823.0,Europe,
11432,Mary,Harper,XXXXXXXXX,Stockton,CA,EE. UU.,95206.0,LATAM,
11433,Peter,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
11434,Mary,Thompson,XXXXXXXXX,Miami,FL,EE. UU.,33147.0,USCA,
11435,Amber,Smith,XXXXXXXXX,Hialeah,FL,EE. UU.,33015.0,LATAM,
11436,Mary,Brock,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
11437,Jason,Dalton,XXXXXXXXX,Dallas,TX,EE. UU.,75240.0,LATAM,
11438,Mary,Pugh,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
11439,Matthew,Smith,XXXXXXXXX,El Paso,TX,EE. UU.,79936.0,USCA,
11440,Gloria,Torres,XXXXXXXXX,Wilkes Barre,PA,EE. UU.,18702.0,Africa,
11441,Mary,Ferguson,XXXXXXXXX,Lutz,FL,EE. UU.,33549.0,LATAM,
11442,Adam,Wong,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
11443,Mary,Smith,XXXXXXXXX,Elyria,OH,EE. UU.,44035.0,Europe,
11444,Kathleen,Patrick,XXXXXXXXX,San Diego,CA,EE. UU.,92109.0,Pacific Asia,
11445,Danielle,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,USCA,
11446,Mary,Ramos,XXXXXXXXX,Santa Ana,CA,EE. UU.,92707.0,Pacific Asia,
11447,Steven,Smith,XXXXXXXXX,Beloit,WI,EE. UU.,53511.0,Pacific Asia,
11448,Mary,Tucker,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
11449,Barbara,Smith,XXXXXXXXX,Bayamon,PR,Puerto Rico,957.0,LATAM,
11450,Donald,Nelson,XXXXXXXXX,Laredo,TX,EE. UU.,78040.0,Pacific Asia,
11451,Mary,Shepherd,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
11452,Kathleen,Orr,XXXXXXXXX,Hollywood,FL,EE. UU.,33023.0,LATAM,
11453,Mary,Smith,XXXXXXXXX,Roswell,NM,EE. UU.,88201.0,LATAM,
11454,Ethan,Wells,XXXXXXXXX,Fort Lauderdale,FL,EE. UU.,33324.0,Europe,
11455,Mary,Weaver,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
11456,Michael,Peters,XXXXXXXXX,New Albany,IN,EE. UU.,47150.0,LATAM,
11457,Jonathan,Smith,XXXXXXXXX,San Benito,TX,EE. UU.,78586.0,Pacific Asia,
11458,Rachel,Bernard,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Africa,
11459,Mary,Smith,XXXXXXXXX,Santa Ana,CA,EE. UU.,92703.0,LATAM,
11460,Richard,Payne,XXXXXXXXX,New York,NY,EE. UU.,10128.0,LATAM,
11461,Kevin,Smith,XXXXXXXXX,Albuquerque,NM,EE. UU.,87105.0,LATAM,
11462,Debra,Byrd,XXXXXXXXX,Colorado Springs,CO,EE. UU.,80918.0,Pacific Asia,
11463,Mary,Smith,XXXXXXXXX,Murfreesboro,TN,EE. UU.,37130.0,LATAM,
11464,Timothy,Mckinney,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
11465,Mary,Smith,XXXXXXXXX,Union City,CA,EE. UU.,94587.0,Pacific Asia,
11466,Jennifer,Ramos,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
11467,Hannah,Smith,XXXXXXXXX,Fontana,CA,EE. UU.,92336.0,Pacific Asia,
11468,Mary,Barton,XXXXXXXXX,Medina,OH,EE. UU.,44256.0,USCA,
11469,Judy,Smith,XXXXXXXXX,Grove City,OH,EE. UU.,43123.0,Europe,
11470,Mary,Strong,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
11471,Christopher,Smith,XXXXXXXXX,Round Rock,TX,EE. UU.,78664.0,Pacific Asia,
11472,Nicole,Case,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Africa,
11473,Mary,Smith,XXXXXXXXX,Elmhurst,IL,EE. UU.,60126.0,Europe,
11474,Willie,Greene,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,USCA,
11475,Mary,Garner,XXXXXXXXX,Houston,TX,EE. UU.,77083.0,LATAM,
11476,Linda,Smith,XXXXXXXXX,Sunnyvale,CA,EE. UU.,94087.0,Pacific Asia,
11477,Kenneth,Bowman,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
11478,Pamela,Smith,XXXXXXXXX,Jackson,MI,EE. UU.,49201.0,USCA,
11479,Debra,Johnson,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
11480,Mary,Mccarthy,XXXXXXXXX,Beaverton,OR,EE. UU.,97006.0,Pacific Asia,
11481,Walter,Pacheco,XXXXXXXXX,Bend,OR,EE. UU.,97701.0,Pacific Asia,
11482,Mary,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Africa,
11483,Zachary,Manning,XXXXXXXXX,Piscataway,NJ,EE. UU.,8854.0,LATAM,
11484,Mary,Montoya,XXXXXXXXX,Lancaster,PA,EE. UU.,17601.0,USCA,
11485,Jean,Haley,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,USCA,
11486,Mary,Smith,XXXXXXXXX,West Lafayette,IN,EE. UU.,47906.0,Europe,
11487,Cheryl,Evans,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
11488,Mary,Foster,XXXXXXXXX,Salem,OR,EE. UU.,97303.0,LATAM,
11489,Dorothy,Hudson,XXXXXXXXX,Chicago,IL,EE. UU.,60613.0,Europe,
11490,Mary,Key,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
11491,David,Smith,XXXXXXXXX,Virginia Beach,VA,EE. UU.,23454.0,Europe,
11492,Evelyn,Allen,XXXXXXXXX,Bowling Green,KY,EE. UU.,42101.0,Pacific Asia,
11493,Julia,Flores,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
11494,Harry,Donovan,XXXXXXXXX,Joliet,IL,EE. UU.,60435.0,Africa,
11495,Mary,Smith,XXXXXXXXX,Chicago,IL,EE. UU.,60613.0,Europe,
11496,Melissa,Fernandez,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
11497,Mary,Smith,XXXXXXXXX,Chicago,IL,EE. UU.,60613.0,Pacific Asia,
11498,Scott,Day,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
11499,Mary,Smith,XXXXXXXXX,Brooklyn,NY,EE. UU.,11209.0,LATAM,
11500,Mary,Martin,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
11501,Larry,Peterson,XXXXXXXXX,Buena Park,CA,EE. UU.,90620.0,Europe,
11502,Mary,Fletcher,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
11503,Juan,Curry,XXXXXXXXX,Saginaw,MI,EE. UU.,48601.0,Pacific Asia,
11504,Mary,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,USCA,
11505,Michael,Schultz,XXXXXXXXX,Bakersfield,CA,EE. UU.,93306.0,LATAM,
11506,Sara,Baxter,XXXXXXXXX,South El Monte,CA,EE. UU.,91733.0,USCA,
11507,Mary,Stafford,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
11508,Mary,Smith,XXXXXXXXX,Newark,DE,EE. UU.,19702.0,Europe,
11509,Sharon,Wood,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,USCA,
11510,Ryan,Smith,XXXXXXXXX,Encinitas,CA,EE. UU.,92024.0,Europe,
11511,Albert,Hale,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
11512,Mary,Randall,XXXXXXXXX,Memphis,TN,EE. UU.,38118.0,Pacific Asia,
11513,David,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
11514,Shirley,Carlson,XXXXXXXXX,Tallahassee,FL,EE. UU.,32308.0,LATAM,
11515,Mary,Proctor,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
11516,Kevin,Smith,XXXXXXXXX,Carol Stream,IL,EE. UU.,60188.0,LATAM,
11517,Kathy,Kelley,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
11518,Mary,Bradshaw,XXXXXXXXX,San Juan,PR,Puerto Rico,921.0,Pacific Asia,
11519,Karen,Smith,XXXXXXXXX,Howell,MI,EE. UU.,48843.0,Pacific Asia,
11520,Mary,Anderson,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
11521,Janice,Vega,XXXXXXXXX,Goose Creek,SC,EE. UU.,29445.0,Pacific Asia,
11522,Roy,Smith,XXXXXXXXX,Manati,PR,Puerto Rico,674.0,LATAM,
11523,Mary,Mayer,XXXXXXXXX,Tampa,FL,EE. UU.,33624.0,Pacific Asia,
11524,Phillip,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
11525,Mary,Williams,XXXXXXXXX,Brooklyn,NY,EE. UU.,11209.0,LATAM,
11526,Dorothy,Crawford,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
11527,Karen,Smith,XXXXXXXXX,Elgin,IL,EE. UU.,60123.0,Pacific Asia,
11528,Kathleen,Garcia,XXXXXXXXX,Glen Burnie,MD,EE. UU.,21061.0,LATAM,
11529,Mary,Hernandez,XXXXXXXXX,West Covina,CA,EE. UU.,91790.0,Europe,
11530,Richard,Gibson,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
11531,Barbara,Gordon,XXXXXXXXX,Los Angeles,CA,EE. UU.,90004.0,Pacific Asia,
11532,Janice,Nicholson,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
11533,Peter,Smith,XXXXXXXXX,Mchenry,IL,EE. UU.,60050.0,Pacific Asia,
11534,Mary,Kim,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
11535,Dorothy,Moon,XXXXXXXXX,Ypsilanti,MI,EE. UU.,48197.0,Pacific Asia,
11536,Justin,Smith,XXXXXXXXX,Bend,OR,EE. UU.,97701.0,Europe,
11537,Lori,Phelps,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
11538,Christian,Smith,XXXXXXXXX,Carolina,PR,Puerto Rico,983.0,Pacific Asia,
11539,Mary,Shaffer,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
11540,Doris,Smith,XXXXXXXXX,Fresno,CA,EE. UU.,93727.0,USCA,
11541,Marie,Ruiz,XXXXXXXXX,Santa Clara,CA,EE. UU.,95051.0,USCA,
11542,Mary,Perkins,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
11543,Eric,Smith,XXXXXXXXX,Antioch,CA,EE. UU.,94509.0,Europe,
11544,Diane,Perez,XXXXXXXXX,Chandler,AZ,EE. UU.,85224.0,LATAM,
11545,Mary,Armstrong,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
11546,Mary,Schwartz,XXXXXXXXX,Salina,KS,EE. UU.,67401.0,Pacific Asia,
11547,Sarah,Smith,XXXXXXXXX,Escondido,CA,EE. UU.,92025.0,USCA,
11548,Hannah,Gardner,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,USCA,
11549,Mary,Smith,XXXXXXXXX,Palmdale,CA,EE. UU.,93550.0,Europe,
11550,Nathan,Thompson,XXXXXXXXX,Ventura,CA,EE. UU.,93003.0,Africa,
11551,Lawrence,Harrison,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,USCA,
11552,Mary,Smith,XXXXXXXXX,Orlando,FL,EE. UU.,32825.0,LATAM,
11553,Mary,Moore,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
11554,Hannah,Marshall,XXXXXXXXX,San Benito,TX,EE. UU.,78586.0,LATAM,
11555,Mary,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
11556,Hannah,Watson,XXXXXXXXX,Humacao,PR,Puerto Rico,791.0,LATAM,
11557,Mary,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
11558,Joyce,Camacho,XXXXXXXXX,Los Angeles,CA,EE. UU.,90066.0,LATAM,
11559,Mary,Smith,XXXXXXXXX,Long Beach,CA,EE. UU.,90804.0,LATAM,
11560,Walter,Walton,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,USCA,
11561,Billy,Smith,XXXXXXXXX,Henrico,VA,EE. UU.,23233.0,LATAM,
11562,Mary,Baird,XXXXXXXXX,Colorado Springs,CO,EE. UU.,80918.0,Europe,
11563,Samuel,Smith,XXXXXXXXX,Denton,TX,EE. UU.,76201.0,USCA,
11564,Mary,Hall,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,USCA,
11565,Rose,Pena,XXXXXXXXX,Harlingen,TX,EE. UU.,78550.0,Pacific Asia,
11566,Marilyn,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
11567,Mary,Walker,XXXXXXXXX,Spring Valley,CA,EE. UU.,91977.0,LATAM,
11568,Stephen,Shelton,XXXXXXXXX,Quincy,IL,EE. UU.,62301.0,LATAM,
11569,Mary,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
11570,Mary,Kim,XXXXXXXXX,Detroit,MI,EE. UU.,48234.0,LATAM,
11571,Kimberly,Burke,XXXXXXXXX,Brandon,FL,EE. UU.,33511.0,LATAM,
11572,Mary,Salazar,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
11573,Judy,Smith,XXXXXXXXX,Brooklyn,NY,EE. UU.,11213.0,USCA,
11574,Mary,Guzman,XXXXXXXXX,Saint Louis,MO,EE. UU.,63129.0,Europe,
11575,William,Smith,XXXXXXXXX,Beloit,WI,EE. UU.,53511.0,LATAM,
11576,Richard,Andrade,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Africa,
11577,Mary,Smith,XXXXXXXXX,Ypsilanti,MI,EE. UU.,48197.0,Europe,
11578,Joseph,Hall,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
11579,Mary,Contreras,XXXXXXXXX,Cleveland,OH,EE. UU.,44118.0,LATAM,
11580,Cynthia,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,USCA,
11581,Mary,Ramsey,XXXXXXXXX,Juana Diaz,PR,Puerto Rico,795.0,LATAM,
11582,Debra,Hull,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
11583,Mary,Smith,XXXXXXXXX,Blacksburg,VA,EE. UU.,24060.0,Europe,
11584,Jeffrey,Wilcox,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
11585,Mary,Smith,XXXXXXXXX,Chicago,IL,EE. UU.,60641.0,LATAM,
11586,Nancy,Wright,XXXXXXXXX,New Orleans,LA,EE. UU.,70122.0,USCA,
11587,Alice,Stewart,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
11588,Lawrence,Smith,XXXXXXXXX,Chicago,IL,EE. UU.,60614.0,Pacific Asia,
11589,Mary,Anderson,XXXXXXXXX,Kent,WA,EE. UU.,98031.0,LATAM,
11590,Mark,Walker,XXXXXXXXX,Azusa,CA,EE. UU.,91702.0,Europe,
11591,Ann,Alexander,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
11592,Mary,Smith,XXXXXXXXX,Portland,OR,EE. UU.,97223.0,Europe,
11593,Joan,Haynes,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Africa,
11594,Mary,Smith,XXXXXXXXX,New York,NY,EE. UU.,10128.0,USCA,
11595,Zachary,Jones,XXXXXXXXX,Modesto,CA,EE. UU.,95355.0,Pacific Asia,
11596,Mary,Kennedy,XXXXXXXXX,Brighton,MA,EE. UU.,2135.0,Europe,
11597,Mildred,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
11598,Kathy,Ward,XXXXXXXXX,Marietta,GA,EE. UU.,30067.0,LATAM,
11599,Mary,Malone,XXXXXXXXX,Hickory,NC,EE. UU.,28601.0,LATAM,
11600,Jean,Finley,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,USCA,
11601,Crystal,Hayden,XXXXXXXXX,Glendale,AZ,EE. UU.,85301.0,Europe,
11602,Mary,Smith,XXXXXXXXX,Mechanicsburg,PA,EE. UU.,17055.0,Pacific Asia,
11603,Theresa,Leonard,XXXXXXXXX,Los Angeles,CA,EE. UU.,90057.0,LATAM,
11604,Mary,Santana,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
11605,Cynthia,Smith,XXXXXXXXX,Sylmar,CA,EE. UU.,91342.0,LATAM,
11606,Mary,Cisneros,XXXXXXXXX,Apex,NC,EE. UU.,27502.0,Pacific Asia,
11607,Robert,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
11608,Patricia,Thomas,XXXXXXXXX,Norwalk,CA,EE. UU.,90650.0,Africa,
11609,Alice,Lozano,XXXXXXXXX,Poway,CA,EE. UU.,92064.0,LATAM,
